Project,FilePath,BuildResult
undertow_core,results/undertow_core/deptrim/pom-specialized_3_5/maven.log,SUCCESS
undertow_core,results/undertow_core/deptrim/pom-specialized_2_5/maven.log,SUCCESS
undertow_core,results/undertow_core/deptrim/pom-specialized_1_5/maven.log,SUCCESS
undertow_core,results/undertow_core/deptrim/pom-specialized_5_5/maven.log,SUCCESS
httpcomponents-client_httpclient5,results/httpcomponents-client_httpclient5/deptrim/pom-specialized_4_4/maven.log,SUCCESS
httpcomponents-client_httpclient5,results/httpcomponents-client_httpclient5/deptrim/pom-specialized_3_4/maven.log,SUCCESS
httpcomponents-client_httpclient5,results/httpcomponents-client_httpclient5/deptrim/pom-specialized_2_4/maven.log,SUCCESS
httpcomponents-client_httpclient5,results/httpcomponents-client_httpclient5/deptrim/pom-specialized_1_4/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_14_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_8_17/maven.log,FAILURE
jcabi-github,results/jcabi-github/deptrim/pom-specialized_10_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_9_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_11_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_15_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_6_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_2_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_3_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_7_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_4_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_5_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_1_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_12_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_16_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_17_17/maven.log,SUCCESS
jcabi-github,results/jcabi-github/deptrim/pom-specialized_13_17/maven.log,SUCCESS
javaparser_javaparser-symbol-solver-core,results/javaparser_javaparser-symbol-solver-core/deptrim/pom-specialized_6_7/maven.log,SUCCESS
javaparser_javaparser-symbol-solver-core,results/javaparser_javaparser-symbol-solver-core/deptrim/pom-specialized_2_7/maven.log,SUCCESS
javaparser_javaparser-symbol-solver-core,results/javaparser_javaparser-symbol-solver-core/deptrim/pom-specialized_5_7/maven.log,SUCCESS
javaparser_javaparser-symbol-solver-core,results/javaparser_javaparser-symbol-solver-core/deptrim/pom-specialized_1_7/maven.log,SUCCESS
javaparser_javaparser-symbol-solver-core,results/javaparser_javaparser-symbol-solver-core/deptrim/pom-specialized_4_7/maven.log,SUCCESS
javaparser_javaparser-symbol-solver-core,results/javaparser_javaparser-symbol-solver-core/deptrim/pom-specialized_7_7/maven.log,SUCCESS
javaparser_javaparser-symbol-solver-core,results/javaparser_javaparser-symbol-solver-core/deptrim/pom-specialized_3_7/maven.log,SUCCESS
qart4j,results/qart4j/deptrim/pom-specialized_2_6/maven.log,SUCCESS
qart4j,results/qart4j/deptrim/pom-specialized_6_6/maven.log,SUCCESS
qart4j,results/qart4j/deptrim/pom-specialized_1_6/maven.log,SUCCESS
qart4j,results/qart4j/deptrim/pom-specialized_5_6/maven.log,SUCCESS
qart4j,results/qart4j/deptrim/pom-specialized_4_6/maven.log,SUCCESS
qart4j,results/qart4j/deptrim/pom-specialized_3_6/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_18_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_4_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_5_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_19_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_1_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_12_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_16_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_22_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_17_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_23_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_13_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_14_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_20_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_24_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_10_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_8_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_25_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_11_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_9_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_15_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_21_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_6_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_2_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_3_25/maven.log,SUCCESS
redisson_redisson,results/redisson_redisson/deptrim/pom-specialized_7_25/maven.log,SUCCESS
spoon,results/spoon/deptrim/pom-specialized_4_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_5_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_1_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_12_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_13_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_14_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_10_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_8_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_11_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_9_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_6_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_2_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_3_14/maven.log,FAILURE
spoon,results/spoon/deptrim/pom-specialized_7_14/maven.log,FAILURE
gson_metrics,results/gson_metrics/deptrim/pom-specialized_4_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_18_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_19_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_1_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_5_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_22_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_16_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_12_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_13_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_23_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_17_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_10_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_24_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_8_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_20_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_14_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_21_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_15_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_11_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_9_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_2_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_6_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_7_24/maven.log,SUCCESS
gson_metrics,results/gson_metrics/deptrim/pom-specialized_3_24/maven.log,SUCCESS
vertx-unit,results/vertx-unit/deptrim/pom-specialized_8_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_10_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_14_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_15_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_9_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_11_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_2_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_6_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_7_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_3_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_4_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_1_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_5_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_16_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_12_16/maven.log,FAILURE
vertx-unit,results/vertx-unit/deptrim/pom-specialized_13_16/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_4_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_5_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_1_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_12_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_13_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_14_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_10_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_8_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_11_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_9_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_6_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_2_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_3_14/maven.log,FAILURE
flink_flink-java,results/flink_flink-java/deptrim/pom-specialized_7_14/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_4_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_5_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_1_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_12_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_13_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_10_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_8_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_11_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_9_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_6_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_2_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_3_13/maven.log,FAILURE
spark,results/spark/deptrim/pom-specialized_7_13/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_6_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_2_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_8_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_5_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_1_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_4_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_7_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_9_9/maven.log,FAILURE
shiro_core,results/shiro_core/deptrim/pom-specialized_3_9/maven.log,FAILURE
java-faker,results/java-faker/deptrim/pom-specialized_4_4/maven.log,SUCCESS
java-faker,results/java-faker/deptrim/pom-specialized_3_4/maven.log,SUCCESS
java-faker,results/java-faker/deptrim/pom-specialized_2_4/maven.log,FAILURE
java-faker,results/java-faker/deptrim/pom-specialized_1_4/maven.log,SUCCESS
tika_tika-core,results/tika_tika-core/deptrim/pom-specialized_2_2/maven.log,SUCCESS
tika_tika-core,results/tika_tika-core/deptrim/pom-specialized_1_2/maven.log,SUCCESS
